ID,MAX_US,O_LEVEL,OM_LEVEL,A_LEVEL_DIFF,A_SLOPE_TYPE,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_LAT,D_LONG,E_DISTANCE_MAP,E_TIME_MAP,D_TYPE,O_LANDMARK,O_LAT,O_LONG,A_DISTANCE_MAP,A_TIME_MAP,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,PARK_RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M,ACCESS_DIS_B,EGRESS_DIS_B,VEHICLE
2147,,893,897,4,rise,Doddakallasandra (green line),Sandal Soap Factory (green line),Orion mall,,,,,Friend,Mantri serenity ,12.88658945,77.55062289,0.6,9,Home,13:40:00,Metro ,50,Walk ,7,0.5 to 1 km ,8,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,0,No crowding - Less than 25% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Employed,,0,2,0,0,"No, I will not use a bicycle. .",15,4,7,1,1,1,2,2,3,0,1,1,2,2,1
2471,,918,921,3,rise,Trinity (purple line),"Sri Balagangadharanatha Swamiji Station, Hosahalli (purple line)","Rajajinagar,RPA school ",,,,,Work,Mayo hall court ,12.97420914,77.60986082,0.7,11,Work,14:00:00,Metro ,45,Walk ,10,0.5 to 1 km ,9,Drove and parked a car ,12,1.5 km to 2 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Employed,"1,00,001 â€“ 2,00,000",2,1,0,0,Not Applicable - because neither ends of my trip is home. .,15,3,2,2,1,3,2,4,4,1,1,4,2,3,1
1349,,888,888,0,flat,Vijayanagar (purple line),Baiyappanahalli (purple line),"Old Madras road,rmz tower",,,,,Work,"Mc layout, vijayanagar ",12.97628249,77.53916988,0.75,10,Home,09:00:00,Metro ,70,Walk ,10,0.5 to 1 km ,4,Walk ,20,1 km to 1.5 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,"50,001 â€“ 1,00,000",0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,2,1,1,2,2,3,4,1,1,1,2,3,1
530,,925,922,-3,fall,Mahatma Gandhi Road (purple line),Vijayanagar (purple line),Vijaynagar CADD center,,,,,Other,MG road,12.9747567,77.60903762,0.3,4,Home,04:15:00,Metro ,25,Walk ,10,0.5 to 1 km ,7,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,,Metro ,18-25 yrs ,Graduate,Student,"50,001 â€“ 1,00,000",1,1,0,0,0,10,-1,8,1,1,1,2,1,4,0,1,1,2,1,1
2086,,925,922,-3,fall,Mahatma Gandhi Road (purple line),Sandal Soap Factory (green line),"Rajajinagar,Orion mall",,,,,Home,Mg road,12.9747567,77.60903762,0.3,4,Social,15:55:00,Metro ,30,Ola/Uber car ,3,0.5 to 1 km ,7,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,50,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,,1,1,2,0,"No, I will not use a bicycle. .",15,4,1,6,1,3,2,2,4,1,6,1,2,2,1
856,,925,922,-3,fall,Mahatma Gandhi Road (purple line),SILK INSTITUTE-NAGASANDRA,Nagasamdra,,,,,Work,Mg road ,12.9747567,77.60903762,0.3,4,Home,10:00:00,Metro ,55,Walk ,10,0.5 to 1 km ,7,Walk ,12,1 km to 1.5 km ,,For both access and egress trips ,,,Metro card ,100,High crowding - All seats AND 50-75% of standing space occupied ,Male,,,Metro ,26-35 yrs ,Postgraduate,Employed,,0,1,0,0,0,10,-1,2,1,1,2,2,3,3,1,1,1,2,3,1
2249,,925,922,-3,fall,Mahatma Gandhi Road (purple line),Jalahalli (green line),"Peenya,2nd stage ",,,,,Home,MG road ,12.9747567,77.60903762,0.3,4,Work,19:00:00,Metro + Bus ,90,Walk ,10,0.5 to 1 km ,3,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,2,1,Metro card ,10,Very high crowding - All seats AND most standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",1,1,0,0,"No, I will not use a bicycle. .",15,4,1,2,3,1,2,2,4,1,1,1,2,2,1
2356,,925,922,-3,fall,Mahatma Gandhi Road (purple line),Swami Vivekananda Road (purple line),Kr puram,,,,,Work,Mg road ,12.9747567,77.60903762,0.3,4,Home,10:00:00,Metro + Bus ,40,Walk ,10,0.5 to 1 km ,5,Walk ,10,1 km to 1.5 km ,,For egress trip only ,5,5,Metro card ,20,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,0,1,0,0,"No, I will not use a bicycle. .",15,4,2,1,3,2,2,3,2,1,1,1,2,3,1
1421,,925,922,-3,fall,Mahatma Gandhi Road (purple line),Rajajinagar (green line),"Basveshwar nagar, near netaji ground ",,,,,Home,"MG road, brigade tower",12.96733219,77.60483329,1.9,28,Work,18:45:00,Metro ,60,Walk ,15,0.5 to 1 km ,6,Walk ,30,2 km to 2.5 km ,,For egress trip only ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"25,001 â€“ 50,000",0,0,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,1,2,1,1,2,5,2,1,1,1,2,4,0
1182,,918,925,7,rise,Mahatma Gandhi Road (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Bell road, near fresh world",,,,,Home,"MG road, near mayo hall",12.97420914,77.60986082,0.45,7,Work,16:15:00,Metro + Bus ,90,Walk ,8,0.5 to 1 km ,8,Walk ,4,< 0.5 km ,,For neither access nor egress trips ,5,10,Metro card ,20,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,Not eligible ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0,0,0,0,"No, I will not use a bicycle. .",10,4,1,2,3,1,2,1,4,0,1,1,2,1,0
2214,,926,921,-5,fall,South End Circle (green line),Krishna Rajendra Market (green line),Bangalore medical College ,,,,,School,"Mohammedan block,Jamia masjid",12.94150442,77.57769024,0.5,6,Home,13:05:00,Metro ,20,Walk ,13,0.5 to 1 km ,10,Walk ,5,< 0.5 km ,,For access trip only ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,2,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,3,1,1,1,2,1,1,0,1,1,2,1,1
1062,,881,893,12,rise,Vijaynagar ,,Mantri Square,,,,,Shopping,Moodalapalya SVS kalyanamantapa,12.9709015,77.52104664,1.9,10,Home,12:30:00,Metro ,30,Auto Rickshaw ,10,0.5 to 1 km ,8,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,,Metro ,18-25 yrs ,Graduate,Student,,1,1,0,0,0,10,-1,4,1,1,1,2,1,4,0,5,1,2,1,1
35,,910,917,-7,rise,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Silk Institute (green line),Hotel swadeshi ,12.86729407,77.53540329,0.85,12,Work,Moti Mahal ,12.97809777,77.57750731,1.1,16,Work,11:32:00,Metro ,30,Walk ,10,0.5 to 1 km ,5,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,42,High crowding - All seats AND 50-75% of standing space occupied ,Male,,,Metro ,46-60 yrs ,Graduate,Business,,0,1,0,0,0,10,-1,2,2,1,4,2,2,4,1,1,1,2,2,1
2461,,885,877,-12,fall,"Sri Balagangadharanatha Swamiji Station, Hosahalli (purple line)",Baiyappanahalli (purple line),B channa Sandra bus stop ,,,,,Home,"Msme , Rajajinagar ",12.98059134,77.54982236,1,5,Work,13:30:00,Metro ,40,Dropped-off by friends/family members/others ,5,0.5 to 1 km ,3,Dropped-off by friends/family members/others ,10,1.5 km to 2 km ,5,For both access and egress trips ,,,No ,33,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"1,00,001 â€“ 2,00,000",1,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,1,2,1,1,2,4,3,1,8,8,2,3,1
712,,886,886,0,flat,Nagasandra (green line),Nagasandra - silk institute ,Mantri mall ,,,,,Work,"Nagasandra, 8th mile",13.04539163,77.50499136,0.75,12,Home,11:45:00,Metro ,30,Walk ,10,0.5 to 1 km ,5,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Bus ,18-25 yrs ,Graduate,Employed,,0,2,0,0,0,10,-1,2,1,1,1,2,1,4,1,1,1,2,1,1
989,,881,890,9,rise,Nagasandra (green line),Nagasandra to silk institute ,"Lalbag, KPMS associate ",,,,,Work,"Nagasandra, manjunath nagara",13.05431418,77.49649509,1.9,27,Home,08:30:00,Metro ,45,Walk ,10,0.5 to 1 km ,2,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,,Metro ,26-35 yrs ,10th,Employed,,0,1,0,0,0,10,-1,2,1,1,2,2,2,4,0,1,1,2,2,1
834,,871,861,10,fall,Silk Institute (green line),Silk institute to Nagasandra ,"Koramangala,forum mall",12.88802514,77.5630454,,,Work,Nagegodanapalaya,12.86556851,77.52277826,1.5,21,Home,09:45:00,Metro + Bus ,70,Walk ,15,0.5 to 1 km ,7,Walk ,5,< 0.5 km ,,For access trip only ,2,5,Metro card ,20,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,,Bus and Metro ,36-45 yrs ,Postgraduate,Employed,"50,001 â€“ 1,00,000",0,0,1,0,0,10,-1,2,1,3,3,2,1,1,1,1,1,2,1,0
2153,,873,897,24,rise,Doddakallasandra (green line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Temple near majestic ,,,,,Social,Naranyan nagar playground ,12.87540331,77.55146097,2,30,Home,14:05:00,Metro ,25,Drove and parked a two-Wheeler ,5,0.5 to 1 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,35,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Trade,Unemployed,,0,1,0,0,"No, I will not use a bicycle. .",15,4,6,1,1,2,2,2,4,0,3,1,2,2,1
1191,,925,925,0,flat,Sandal Soap Factory (green line),Yeshwanthpur (green line),Yeshwantpur ,,,,,Other,Narayana netralaya,13.01181037,77.55246102,0.5,10,Other,17:00:00,Metro ,5,Walk ,10,0.5 to 1 km ,6,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,10,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0,1,0,0,"No, I will not use a bicycle. .",10,4,8,8,1,1,2,1,4,1,1,1,2,1,1
1815,,912,905,-7,fall,Mahakavi Kuvempu Road (green line),Banashankari (green line),Banashankari temple ,,,,,Social,Navarang,12.99783407,77.55261124,0.5,8,Home,15:00:00,Metro ,40,Walk ,10,0.5 to 1 km ,8,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,35,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Unemployed,,2,1,1,0,"No, I will not use a bicycle. .",5,4,6,1,1,3,2,1,4,0,1,1,2,1,1
2481,,912,925,13,rise,Rajajinagar (green line),Chickpet (green line),Chickpete market ,,,,,Shopping,Navrang,12.99783407,77.55261124,0.55,8,Other,15:10:00,Metro ,20,Walk ,5,0.5 to 1 km ,8,Walk ,5,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,20,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,3,4,8,1,1,2,2,4,0,1,1,2,2,0
2048,,912,925,13,rise,Rajajinagar (green line),Magadi Road (purple line),7th cross,,,,,Home,Navrang ,12.99783407,77.55261124,0.55,8,Work,16:30:00,Metro ,90,Walk ,7,0.5 to 1 km ,6,Walk ,7,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,,1,1,0,0,"No, I will not use a bicycle. .",15,4,1,2,1,1,2,2,4,0,1,1,2,2,1
1643,,912,905,-7,fall,Mahakavi Kuvempu Road (green line),Konanakunte Cross (green line),Forum mall,12.88802514,77.5630454,0.45,6,Work,"Navrang kabab korner, Rajajinagar ",12.99783407,77.55261124,0.5,8,Home,11:50:00,Metro ,30,Walk ,10,0.5 to 1 km ,8,Walk ,3,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,>2 Lakhs,2,1,0,0,"No, I will not use a bicycle. .",5,4,2,1,1,1,2,1,1,0,1,1,2,1,1
2035,,910,905,-5,fall,Rajajinagar (green line),Chickpet (green line),Chikpete flower market ,,,,,Shopping,Navrang theater ,12.9978696,77.55262114,0.45,7,Home,15:55:00,Metro ,20,Walk ,5,0.5 to 1 km ,9,Walk ,5,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,36-45 yrs ,Graduate,Unemployed,,1,2,0,0,"No, I will not use a bicycle. .",15,4,4,1,1,3,2,2,4,0,1,1,2,2,1
1575,,850,814,-36,fall,Mysore Road (purple line),Mantri Square Sampige Road (green line),Mantri mall,,,,,Work,"Nayandahalli, Anthony school ",12.95148868,77.52651007,2.6,35,Home,12:15:00,Metro ,45,Walk ,10,0.5 to 1 km ,7,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,10th,Employed,"10,001 â€“ 25,000",0,1,0,0,"No, I will not use a bicycle. .",5,4,2,1,1,2,2,1,4,1,1,1,2,1,1
1793,,850,830,-20,mixed,Pantharapalya - Nayandahalli (purple line),Swami Vivekananda Road (purple line),First American company,,,,,Work,Nayndhalli towards mysore  vinayaka layout bengaluru 560039,12.96437445,77.51626562,3.2,10,Home,13:00:00,Metro ,45,Two-Wheeler ,10,0.5 to 1 km ,10,Bicycle ,5,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,"25,001 â€“ 50,000",2,2,0,0,"No, I will not use a bicycle. .",5,4,2,1,1,2,2,1,1,1,3,2,2,1,1
1412,,895,877,-18,fall,"Sri Balagangadharanatha Swamiji Station, Hosahalli (purple line)",Jayaprakash Nagar (green line),"Puttenahalli, JP nagar 7th phase",,,,,Home,NCG compitative institution ,12.97462081,77.5403214,0.6,7,School,17:15:00,Metro ,40,Walk ,10,0.5 to 1 km ,5,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,0,No crowding  - Most ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,1,3,1,1,2,2,3,1,1,1,2,2,1
612,,918,900,-18,fall,Jalahalli (green line),Mantri Square Sampige Road (green line),"13th cross malleshwaram, lalitha jewels",,,,,Shopping,"Near ayyapa temple, Jalahalli, ",13.04646176,77.52342061,1,14,Home,14:30:00,Metro ,35,Walk ,15,0.5 to 1 km ,6,Walk ,10,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Female,,,Metro ,18-25 yrs ,12th,Student,,0,2,0,0,0,10,-1,4,1,1,1,2,1,4,0,1,1,2,1,1
1626,,906,906,0,flat,Konanakunte Cross (green line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Majestic Alankara plaza,,,,,Shopping,Near forum mall,12.88802514,77.5630454,0.45,6,Home,10:10:00,Metro ,30,Walk ,7,0.5 to 1 km ,7,Auto Rickshaw ,10,3 km to 3.5 km ,4,For neither access nor egress trips ,,,No ,70,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,36-45 yrs ,Graduate,Unemployed,,1,1,1,0,"No, I will not use a bicycle. .",5,4,4,1,1,3,2,7,4,0,1,5,2,4,1
2094,,905,905,0,flat,Mahakavi Kuvempu Road (green line),Mahalakshmi (green line),"Mahalaxmi layout, near anjaneya temple ",,,,,Home,Near harishchandra ghat,12.99640155,77.5598257,0.45,7,Work,16:30:00,Metro ,50,Walk ,10,0.5 to 1 km ,2,Drove and parked a two-Wheeler ,10,2.5 km to 3 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,12th,Business,"25,001 â€“ 50,000",0,1,0,0,"No, I will not use a bicycle. .",15,4,1,2,1,3,2,6,4,1,1,3,2,4,1
1610,,916,920,4,rise,Mahalakshmi (green line),Jayanagar (green line),Jaynagar 4th block,,,,,Shopping,Near iskon,13.00909942,77.55097518,0.7,10,Home,17:00:00,Metro ,45,Walk ,15,0.5 to 1 km ,7,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Graduate,Unemployed,,1,1,1,0,"No, I will not use a bicycle. .",5,4,4,1,1,2,2,2,4,0,1,1,2,2,1
1912,,912,897,-15,fall,Krishna Rajendra Market (green line),Lalbagh (green line),Near metro station ,,,,,Work,Near K r market ,12.96454984,77.57691145,0.55,7,School,13:30:00,Metro ,15,Walk ,10,0.5 to 1 km ,7,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0,0,0,0,"No, I will not use a bicycle. .",15,4,2,3,1,1,2,2,4,0,1,1,2,2,0
1823,,911,911,0,hydrograph,Mahakavi Kuvempu Road (green line),Sandal Soap Factory (green line),Metro wholesale ,,,,,Shopping,Near kle college ,12.99523927,77.55484733,0.9,13,Home,15:30:00,Metro ,30,Walk ,10,0.5 to 1 km ,9,Walk ,7,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,12th,Unemployed,,1,1,0,0,"No, I will not use a bicycle. .",5,4,4,1,1,3,2,2,4,0,1,1,2,2,1
2069,,911,919,8,rise,Trinity (purple line),Yeshwanthpur (green line),"Yeshwantpur , near railway station ",,,,,Home,Near Lido mall ,12.97349785,77.62080355,0.4,6,Work,13:00:00,Metro ,100,Walk ,10,0.5 to 1 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,Two-Wheeler - from origin to destiantion ,26-35 yrs ,Postgraduate,Employed,"25,001 â€“ 50,000",0,0,0,0,"No, I will not use a bicycle. .",15,4,1,2,1,2,2,2,4,1,1,1,2,2,0
1941,,913,913,0,flat,Krishna Rajendra Market (green line),Magadi Road (purple line),Arogya ilake,,,,,Work,Near mento hospital,12.96090506,77.57160252,0.4,5,Home,15:50:00,Metro ,45,Walk ,10,0.5 to 1 km ,8,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Postgraduate,Employed,,0,0,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,2,2,1,4,0,1,1,2,1,0
1604,,935,935,0,flat,Sandal Soap Factory (green line),Lalbagh (green line),Lalbhag ,,,,,Friend,Near Orion mall,13.01146482,77.55591715,0.8,10,Home,16:40:00,Metro ,45,Walk ,7,0.5 to 1 km ,8,Walk ,7,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,,2,2,0,0,"No, I will not use a bicycle. .",5,4,7,1,1,2,2,2,4,0,1,1,2,2,1
1375,,926,926,0,flat,Banashankari (green line),South End Circle (green line),"South end circle ,near Allen ",,,,,School,Near sangam circle,12.91706664,77.57934139,0.7,10,Home,13:05:00,Metro ,35,Walk ,8,0.5 to 1 km ,10,Walk ,15,1 km to 1.5 km ,,For egress trip only ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,,1,0,2,0,"No, I will not use a bicycle. .",5,4,3,1,1,1,2,3,2,0,1,1,2,3,1
