,Unnamed: 0,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_TYPE,O_LANDMARK,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,PARK_RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M,ACCESS_DIS_B,EGRESS_DIS_B
246,246,Cubbon Park (purple line),Mahatma Gandhi Road (purple line),"Mg road , church Street ",Work,Infantry road,Work,10:45:00,Metro ,20,Walk ,7,0.5 to 1 km ,1,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Employed,>2 Lakhs,1.0,0,0,0,"No, I will not use a bicycle. .",5,4,2,2,1,3,2,1,4,1,1,1,2,1
247,247,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Kundalahalli (purple line),"Whitefield, Brookfield ",Work,"Chamrajpet,sirsi circle ",Home,10:30:00,Metro1 + Bus + Metro2 ,60,Dropped-off by friends/others ,10,2 km to 2.5 km ,5,Walk ,5,< 0.5 km ,,For access trip only ,5.0,3.0,Metro card ,10,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Employed,"1,00,001 – 2,00,000",0.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,2,1,5,3,5,1,1,1,8,1,4,1
248,248,Baiyappanahalli (purple line),Cubbon Park (purple line),"Build home, near cubban park metro station ",Other,Bayappanahalli railway station (out of the banglore),Other,11:20:00,Metro ,25,Walk ,5,< 0.5 km ,4,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,21,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Unemployed,,0.0,0,0,0,"No, I will not use a bicycle. .",5,4,8,8,1,1,1,2,4,1,1,1,1,2
249,249,Nagasandra (green line),Vijayanagar (purple line),Sankalp special child education centre ,Work,"Amaravati layout, Christ University ",Home,10:30:00,Metro ,60,Auto Rickshaw ,12,1 km to 1.5 km ,3,Walk ,3,< 0.5 km ,,For access trip only ,,,Metro card ,30,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Student,"1,00,001 – 2,00,000",0.0,1,2,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,2,1,1,1,3,1,1,0,5,1,3,1
250,250,Nagasandra (green line),Mantri Square Sampige Road (green line),Near mantri mall ,Other,"Lakshmipura, madavara",Home,23:45:00,Metro ,25,Two-Wheeler ,15,> 5 km ,8,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,9,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"50,001 – 1,00,000",1.0,2,0,0,"No, I will not use a bicycle. .",5,4,8,1,1,1,11,2,3,1,3,1,5,2
251,251,Kengeri (purple line),Vijayanagar (purple line),Rpc layout post office ,Home,Rajarajeshwari college of engineering ,School,11:45:00,Bus + Metro ,35,Walk ,2,< 0.5 km ,4,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,5.0,2.0,No ,45,No crowding  - Most ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Student,"25,001 – 50,000",0.0,2,0,0,"No, I will not use a bicycle. .",5,4,1,3,2,2,1,2,3,1,1,1,1,2
252,252,Nagasandra (green line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Gandhinagar ,Work,Near nelmangla bus stand ,Home,23:00:00,Bus + Metro ,60,Walk ,5,< 0.5 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,5.0,5.0,Mobility card ,25,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,10th,Employed,,0.0,1,0,0,"No, I will not use a bicycle. .",5,4,2,1,2,3,1,1,4,1,1,1,1,1
253,253,Banashankari (green line),Krantivira Sangolli Rayanna Railway Station (purple line),Arogya soudha,School,"Banshankri,2nd stage",Work,12:25:00,Metro ,40,Walk ,10,0.5 to 1 km ,10,Walk ,4,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,0.0,2,0,0,"No, I will not use a bicycle. .",5,4,3,2,1,2,2,1,1,1,1,1,2,1
254,254,Jnanabharathi (purple line),Baiyappanahalli (purple line),Tim factory ,Other,Bangalore University ,School,12:40:00,Bus1 + Metro + Bus2 ,45,Walk ,4,< 0.5 km ,10,Walk ,5,< 0.5 km ,,For both access and egress trips ,5.0,7.0,No ,80,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Graduate,Employed,"10,001 – 25,000",0.0,1,0,0,"No, I will not use a bicycle. .",5,4,8,3,4,2,1,1,3,1,1,1,1,1
255,255,Mantri Square Sampige Road (green line),Vijayanagar (purple line),Vijaynagar Food Street near,Home,SICM college ,School,12:30:00,Metro ,35,Walk ,5,< 0.5 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"10,001 – 25,000",0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,1,3,1,1,1,1,4,1,1,1,1,1
256,256,Jnanabharathi (purple line),Cubbon Park (purple line),"Frazer town,near Johnson bakery ",Work,"Nagadevanahalli, near SBI bank ",Home,00:30:00,Metro ,90,Two-Wheeler ,15,4.5 km to 5 km ,8,Rapido/Uber moto/Ola App two-wheeler ,15,2 km to 2.5 km ,3.0,For neither access nor egress trips ,,,Metro card ,40,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1.0,2,1,0,"No, I will not use a bicycle. .",5,4,2,1,1,1,10,5,4,1,3,7,5,4
257,257,Jnanabharathi (purple line),Trinity (purple line),Restuarant near trinity metro station ,Restaurant,"Ullal, near KLE Law college ",Home,12:30:00,Metro ,60,Ola/Uber car ,20,4.5 km to 5 km ,7,Walk ,7,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,130,No crowding  - 50-75% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Employed,,1.0,0,0,0,"No, I will not use a bicycle. .",5,4,5,1,1,1,10,1,4,0,6,1,5,1
258,258,Rashtreeya Vidyalaya Road (green line),Kengeri Bus Terminal (purple line),Kengere satelite town,Home,Jaynagar 4th block ,Restaurant,12:00:00,Metro + Bus ,90,Walk ,10,0.5 to 1 km ,4,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,4.0,5.0,No ,60,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,2,0,0,"No, I will not use a bicycle. .",5,4,1,5,3,1,2,1,4,1,1,1,2,1
259,259,Jnanabharathi (purple line),"Sir.M.Visvesvaraya Stn., Central College (purple line)",Central college ,School,"Ullal,RTO office ",Home,12:45:00,Metro ,30,Two-Wheeler ,20,2.5 km to 3 km ,5,Walk ,5,< 0.5 km ,,For access trip only ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"25,001 – 50,000",1.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",5,2,3,1,1,1,6,1,1,1,3,1,4,1
260,260,Jnanabharathi (purple line),Rashtreeya Vidyalaya Road (green line),"Jayanagar,9th block ",Home,"Bidadi, ",Friend,12:50:00,Metro ,120,Dropped-off by friends/others ,20,2.5 km to 3 km ,6,Ola/Uber car ,5,0.5 to 1 km ,5.0,For egress trip only ,,,No ,75,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,,1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,1,7,1,1,6,2,2,0,8,6,4,2
261,261,Jnanabharathi (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Bangarpette, majestic railway station, through train ",Home,"Ullal, Bangalore University ",Social,13:15:00,Metro ,50,Dropped-off by friends/others ,10,1.5 km to 2 km ,6,Walk ,7,< 0.5 km ,,For access trip only ,,,No ,30,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,"25,001 – 50,000",0.0,1,0,0,"No, I will not use a bicycle. .",5,4,1,6,1,1,4,1,1,1,8,1,3,1
262,262,Jnanabharathi (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Majestic KSRTC bus stop,Other,BCM Hostel,Home,13:00:00,Bus + Metro ,60,Walk ,15,< 0.5 km ,2,Walk ,8,< 0.5 km ,,For access trip only ,5.0,7.0,No ,30,No crowding  - Most ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,8,1,2,1,1,1,1,0,1,1,1,1
263,263,Nagasandra (green line),Mahalakshmi (green line),Near metro station,Home,Nalamangla,Work,13:00:00,Metro ,60,Car ,40,> 5 km ,9,Walk ,2,0.5 to 1 km ,,For egress trip only ,,,No ,28,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,Car - from origin to destiantion ,36-45 yrs ,Graduate,Employed,"50,001 – 1,00,000",1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,1,2,1,3,11,2,2,1,4,1,5,2
264,264,Nagasandra (green line),Swami Vivekananda Road (purple line),Bagmane tech park,Work,Thottadaguddadahalli,Home,13:45:00,Metro + Bus ,90,Two-Wheeler ,15,2.5 km to 3 km ,5,Walk ,10,< 0.5 km ,,For both access and egress trips ,5.0,5.0,Metro card ,40,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,1.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,2,1,3,2,6,1,3,1,3,1,4,1
265,265,Dasarahalli (green line),South End Circle (green line),Nimhans,Work,Saptagiri medical college,Work,13:30:00,Bus + Metro ,60,Walk ,2,0.5 to 1 km ,10,Two-Wheeler ,15,2.5 km to 3 km ,,For neither access nor egress trips ,1.0,10.0,Mobility card ,100,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Employed,"50,001 – 1,00,000",1.0,1,0,0,"No, I will not use a bicycle. .",5,4,2,2,2,3,2,6,4,1,1,3,2,4
266,266,Nagasandra (green line),Silk Institute (green line),Silk institute,Home,Rukmini nagar,Work,13:50:00,Metro + Bus ,80,Walk ,20,1 km to 1.5 km ,8,Walk ,10,1 km to 1.5 km ,,For neither access nor egress trips ,1.0,5.0,No ,70,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"10,001 – 25,000",0.0,1,0,0,"No, I will not use a bicycle. .",5,4,1,2,3,1,3,3,4,1,1,1,3,3
267,267,Jnanabharathi (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Majestic,SG rao hotel near",Home,Jnanabarathi college ,School,12:30:00,Metro ,60,Walk ,10,0.5 to 1 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,30,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,2,0,0,"No, I will not use a bicycle. .",5,4,1,3,1,1,2,2,4,1,1,1,2,2
268,268,Jalahalli (green line),Rashtreeya Vidyalaya Road (green line),Fitjee coaching centre,School,Bagalgunte bus stop,Home,13:50:00,Metro ,60,Walk ,10,< 0.5 km ,10,Walk ,10,< 0.5 km ,,For both access and egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,>2 Lakhs,1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,3,1,1,1,1,1,3,1,1,1,1,1
269,269,Jnanabharathi (purple line),Trinity (purple line),"Hyatt, MG road",Restaurant,"Banglore university, near jnanbharathi metro station ",Work,14:15:00,Metro ,35,Two-Wheeler ,6,1 km to 1.5 km ,7,Dropped-off by friends/others ,5,1 km to 1.5 km ,0.0,For both access and egress trips ,,,No ,70,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Doctorate,Employed,,1.0,2,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,5,2,1,2,3,3,3,0,3,8,3,3
270,270,Jnanabharathi (purple line),Indiranagar (purple line),Behind metro station indiranagar ,Work,University jnanabarathi ,Home,14:20:00,Metro ,45,Walk ,6,< 0.5 km ,6,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,0.0,2,0,0,"No, I will not use a bicycle. .",5,4,2,1,1,2,1,1,4,1,1,1,1,1
271,271,Jnanabharathi (purple line),Jayaprakash Nagar (green line),"JP nagar,11th school,3rd phase ",Friend,Jnanbharthi college ,Work,14:30:00,Metro ,45,Bicycle ,5,1.5 km to 2 km ,7,Auto Rickshaw ,15,2.5 km to 3 km ,5.0,For both access and egress trips ,,,No ,100,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Trade,Business,"50,001 – 1,00,000",0.0,1,0,0,Not Applicable - because neither ends of my trip is home. .,5,3,7,2,1,1,4,6,3,1,2,5,3,4
272,272,Silk Institute (green line),Yelachenahalli (green line),Kumarswamy layout,Friend,Kanakpuram,Home,13:00:00,Bus + Metro ,120,Walk ,5,0.5 to 1 km ,5,Auto Rickshaw ,10,2 km to 2.5 km ,0.0,For both access and egress trips ,1.0,7.0,Mobility card ,65,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"1,00,001 – 2,00,000",1.0,1,0,0,"No, I will not use a bicycle. .",5,4,7,1,2,2,2,5,3,1,1,5,2,4
273,273,Silk Institute (green line),Chickpet (green line),Chickpet circle,Work,Kanakpuram,Home,12:30:00,Metro ,90,Car ,90,> 5 km ,4,Auto Rickshaw ,15,2 km to 2.5 km ,0.0,For neither access nor egress trips ,,,Metro card ,45,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,12th,Business,>2 Lakhs,1.0,1,0,0,"No, I will not use a bicycle. .",5,4,2,1,1,2,11,5,4,1,4,5,5,4
274,274,Attiguppe (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Majestic ,Home,"Chandra layout, near Indira canteen ",Friend,14:50:00,Metro ,20,Dropped-off by friends/others ,15,2.5 km to 3 km ,8,Walk ,2,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,1,0,0,"No, I will not use a bicycle. .",5,4,1,7,1,1,6,1,1,1,8,1,4,1
275,275,Attiguppe (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Vijaynagar 1st main road, near more super Market ",Home,Majestic (shivmoga),Other,15:00:00,Metro ,20,Walk ,5,< 0.5 km ,7,Walk ,8,< 0.5 km ,,For both access and egress trips ,,,No ,20,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",5,4,1,8,1,2,1,1,3,0,1,1,1,1
276,276,Konanakunte Cross (green line),Rajajinagar (green line),"A
N u hospital ",Work,Falcon city,Home,15:05:00,Metro ,45,Walk ,10,0.5 to 1 km ,5,Walk ,15,1 km to 1.5 km ,,For both access and egress trips ,,,Mobility card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Business,"1,00,001 – 2,00,000",1.0,1,1,0,"No, I will not use a bicycle. .",5,4,2,1,1,3,2,3,3,1,1,1,2,3
277,277,Banashankari (green line),Chickpet (green line),Big end road,Home,Near station,Home,15:00:00,Metro ,40,Walk ,10,1 km to 1.5 km ,2,Walk ,10,< 0.5 km ,,For both access and egress trips ,,,No ,25,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,10th,Employed,,1.0,1,0,0,"No, I will not use a bicycle. .",5,4,1,1,1,3,3,1,3,1,1,1,3,1
278,278,Attiguppe (purple line),Mahatma Gandhi Road (purple line),St Joseph's University ,School,"Nagarbhavi, NGF layout ",Home,15:00:00,Metro ,40,Uber auto ,15,1.5 km to 2 km ,6,Walk ,30,1.5 km to 2 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"50,001 – 1,00,000",1.0,1,1,0,"No, I will not use a bicycle. .",5,4,3,1,1,1,4,4,4,1,5,1,3,3
279,279,Attiguppe (purple line),Indiranagar (purple line),"Marathalli,piramal captial and housing ",Work,Attiguppe metro station ,Work,15:20:00,Metro ,75,Two-Wheeler ,5,< 0.5 km ,9,Two-Wheeler ,40,> 5 km ,,For access trip only ,,,No ,35,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,3,0,0,Not Applicable - because neither ends of my trip is home. .,5,3,2,2,1,1,1,11,1,1,3,3,1,5
