ID,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,AGE,GENDER,UNO,SERO,VEHICLE
602,3,7.199999999999999,1.44,1.44,7.199999999999999,0,0,1,0,0,30.0,1,1,0,0
606,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,0
607,1,0.7199999999999999,0.144,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,0
610,1,5.399999999999999,1.0799999999999998,0.21599999999999997,1.0799999999999998,1,0,0,0,1,30.0,1,1,0,1
613,1,2.8799999999999994,0.576,0.36,1.7999999999999998,1,0,0,0,1,22.0,1,1,0,0
614,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,1,1,0,0
615,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0
616,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,1,30.0,1,1,0,1
617,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,1
620,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,1,1,0,1
621,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,0
623,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1
627,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0
629,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0
631,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1
632,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1
634,4,1.0799999999999998,0.21599999999999997,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1
635,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1
636,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,0
637,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1
639,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,1,1,0,0
640,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0
641,2,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,1,0,0,1,22.0,1,1,0,1
