,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_TYPE,O_LANDMARK,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M
159,Silk Institute (green line),Jayanagar (green line),Sarjapur ,Home,"Ashram, silk institute ",Social,12:33:00,Metro ,60,Auto Rickshaw ,15,4 km to 4.5 km ,9,Auto Rickshaw ,45,> 5 km ,5,For neither access nor egress trips ,,,Metro card ,400,No crowding - Less than 25% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Postgraduate,Business,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,1,6,1,2,10,8,1,0,5,5
160,Silk Institute (green line),South End Circle (green line),Surana college ,School,Agra cross ,Home,12:30:00,Metro ,30,Drove and parked a two-Wheeler ,10,1 km to 1.5 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding - Less than 25% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,1,0,0,"No, I will not use a bicycle. .",15,3,3,1,1,1,4,3,1,0,3,1
161,Pattanagere (purple line),Dasarahalli (green line),"Pipeline road, near ayyappa temple jalahalli ",Home,RV College of engineering ,School,13:04:00,Metro ,60,Walk ,3,< 0.5 km ,4,Walk ,10,1 km to 1.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,>2 Lakhs,3.0,4,3,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,3,1,1,1,4,1,1,1,1
162,Silk Institute (green line),Rajajinagar (green line),"Rajijnagar,nagpura, shanimahatma temple ",Friend,"Kanakpura,anjaneya temple",Home,12:15:00,Bus + Metro ,75,Auto Rickshaw ,15,1 km to 1.5 km ,10,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,4,8,Metro card ,0,No crowding - Less than 25% of seats occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,10th,Unemployed,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,7,1,2,4,4,3,1,0,5,1
163,Silk Institute (green line),Trinity (purple line),Trinity circle ,Work,Silk Institute near metro ,Home,13:00:00,Metro ,90,Walk ,7,< 0.5 km ,8,Auto Rickshaw ,10,2 km to 2.5 km ,5,For both access and egress trips ,,,Metro card ,50,No crowding - Less than 25% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,2,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,1,1,11,3,0,1,5
164,Silk Institute (green line),Chickpet (green line),Chickpete flower market ,Shopping,"Nice road ,taajpudi",Home,13:15:00,Metro ,30,Auto Rickshaw ,5,0.5 to 1 km ,8,Walk ,10,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,20,No crowding - Less than 25% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,10th,Daily,,0.0,1,0,0,"No, I will not use a bicycle. .",15,3,4,1,1,3,3,1,1,0,5,1
165,Silk Institute (green line),Jayanagar (green line), Koramangala ,Work,Art of living ,Home,13:10:00,Metro ,75,Auto Rickshaw ,10,3 km to 3.5 km ,9,Auto Rickshaw ,40,> 5 km ,5,For neither access nor egress trips ,,,Metro card ,150,No crowding - Less than 25% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,36-45 yrs ,Postgraduate,Employed,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,3,5,8,1,0,5,5
166,Pattanagere (purple line),Vijayanagar (purple line),"Kamakshipalya, shiva temple",Home,"VRL electronics, 20minutes from pattanagare metro station ",Friend,13:00:00,Metro + Bus ,60,Walk ,20,2 km to 2.5 km ,6,Walk ,10,1.5 km to 2 km ,,For both access and egress trips ,5,10,No ,38,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Graduate,Unemployed,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,1,7,3,2,11,2,3,1,1,1
167,Jnanabharathi (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Chikkabalapur, near bus stop",Home,"Jnanabarathi campus, department of physics ",School,13:30:00,Metro + Bus ,120,Walk ,10,1 km to 1.5 km ,8,Walk ,15,1 km to 1.5 km ,,For neither access nor egress trips ,3,13,Metro card ,75,No crowding  - Most ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Student,"25,001 – 50,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,3,1,3,3,2,4,4,1,1,1,1
168,Baiyappanahalli (purple line),Kengeri (purple line),KLE basava college ,Work,Kalkere ,Home,12:00:00,Metro ,45,Bicycle ,5,< 0.5 km ,0,Auto Rickshaw ,5,< 0.5 km ,10,For egress trip only ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Business,,2.0,2,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,2,1,1,2,1,1,4,1,2,5
169,Kengeri Bus Terminal (purple line),"Sri Balagangadharanatha Swamiji Station, Hosahalli (purple line)",Near hosahalli metro,Work,Kengeri bus terminal ,Other,13:30:00,Metro ,40,Walk ,2,< 0.5 km ,3,Walk ,1,< 0.5 km ,,For neither access nor egress trips ,,,No ,30,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,10th,Employed,"25,001 – 50,000",0.0,1,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,2,8,1,2,1,1,1,1,1,1
170,Silk Institute (green line),Thalaghattapura (green line),Metro,Work,Silk institute metro,Friend,13:44:00,Metro ,5,Walk ,1,< 0.5 km ,8,Walk ,2,4.5 km to 5 km ,,For neither access nor egress trips ,,,Metro card ,10,No crowding - Less than 25% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Employed,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,2,7,1,1,1,6,1,0,1,1
171,Silk Institute (green line),Baiyappanahalli (purple line),"Byapanahalli, final destination Kolar by bus",Other,Horoli bus stand ,School,13:20:00,Bus + Metro ,60,Walk ,1,< 0.5 km ,2,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,2,8,No ,57,No crowding - Less than 25% of seats occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,8,3,2,1,1,1,1,0,1,1
172,Attiguppe (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Majestic railway station ,Shopping,"Chandra layout, nagarbhavi circle",Home,13:40:00,Metro ,25,Dropped-off by friends/family members/others ,10,2 km to 2.5 km ,9,Walk ,4,< 0.5 km ,,For neither access nor egress trips ,,,No ,18,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,12th,Employed,"50,001 – 1,00,000",0.0,1,0,0,"No, I will not use a bicycle. .",15,3,4,1,1,2,11,1,1,1,8,1
173,Attiguppe (purple line),Krantivira Sangolli Rayanna Railway Station (purple line),Sangolli rayanna railway station ,Other,"ISEC College, 2km from attiguppe metro",Home,13:55:00,Metro ,30,Drove and parked a two-Wheeler ,10,1.5 km to 2 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,30,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,1,0,0,"No, I will not use a bicycle. .",15,3,8,1,1,1,2,1,1,1,3,1
174,Pattanagere (purple line),Yeshwanthpur (green line),Tumkur ,Home,Near metro station pattanagere ,Work,14:15:00,Bus + train,180,Auto Rickshaw ,5,1.5 km to 2 km ,8,Walk ,5,0.5 to 1 km ,,For access trip only ,2,10,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0.0,1,0,0,"No, I will not use a bicycle. .",15,3,1,2,0,1,2,3,2,1,5,1
175,Pattanagere (purple line),Mantri Square Sampige Road (green line),"New bell road, Sanjay nagar",Home,RV college ,School,14:30:00,Metro ,60,Walk ,5,< 0.5 km ,7,Drove and parked a two-Wheeler ,20,4.5 km to 5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,2,0,0,"No, I will not use a bicycle. .",15,3,1,3,1,1,1,6,1,0,1,3
176,Pattanagere (purple line),Cubbon Park (purple line),Cubben park ,Friend,RV college ,School,14:30:00,Metro ,40,Walk ,5,< 0.5 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,40,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"25,001 – 50,000",1.0,1,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,7,3,1,1,1,1,1,1,1,1
177,Jnanabharathi (purple line),Baiyappanahalli (purple line),KR purum ,Home,Bengaluru University ,School,14:00:00,Bus1 + Metro + Bus2 ,60,Walk ,10,0.5 to 1 km ,20,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,5,6,Mobility card ,15,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,1,3,4,1,3,1,1,1,1,1
178,Jnanabharathi (purple line),Chickpet (green line),Chikpett ,Shopping,"Sulikere, kummghatta",Home,14:30:00,Metro ,45,Drove and parked a two-Wheeler ,15,> 5 km ,6,Walk ,10,< 0.5 km ,,For neither access nor egress trips ,,,No ,30,No crowding  - 50-75% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,36-45 yrs ,10th,Unemployed,,0.0,1,0,0,"No, I will not use a bicycle. .",15,3,4,1,1,3,8,1,1,0,3,1
179,Krantivira Sangolli Rayanna Railway Station (purple line),Baiyappanahalli (purple line),"Ramurthynagar, near BP petrol bunk",Home,KSR railway station ,Other,15:10:00,Metro ,45,Walk ,5,< 0.5 km ,7,Drove and parked a car ,15,3.5 km to 4 km ,,For neither access nor egress trips ,,,Metro card ,60,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,Postgraduate,Business,,1.0,1,0,0,"No, I will not use a bicycle. .",15,3,1,8,1,4,1,9,1,1,1,4
180,Krantivira Sangolli Rayanna Railway Station (purple line),Peenya (green line),Jalahalli Village ,Friend,Mysore ,Work,11:30:00,Train. Pluss metro ,180,Drove and parked a two-Wheeler ,15,> 5 km ,2,Dropped-off by friends/family members/others ,10,4 km to 4.5 km ,1,For neither access nor egress trips ,5,8,No ,130,No crowding  - Most ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,1.0,2,0,0,"No, I will not use a bicycle. .",15,3,7,2,0,2,8,10,1,1,3,8
181,Krantivira Sangolli Rayanna Railway Station (purple line),Mahatma Gandhi Road (purple line),"Viveknagar, 2nd cross",Home,KSR railway station (coorg),Other,15:35:00,Metro + Bus ,35,Walk ,10,< 0.5 km ,7,Walk ,10,< 0.5 km ,,For neither access nor egress trips ,5,10,No ,35,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,> 60 yrs ,12th,Unemployed,,1.0,1,0,0,"No, I will not use a bicycle. .",15,3,1,8,3,5,1,1,1,1,1,1
182,Krantivira Sangolli Rayanna Railway Station (purple line),Kengeri Bus Terminal (purple line),Anchepalya,Work,Sanki road,Work,15:20:00,Metro ,22,Auto Rickshaw ,10,3.5 km to 4 km ,8,Rapido/Uber moto/Ola App two-wheeler ,15,3 km to 3.5 km ,5,For both access and egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1.0,1,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,2,2,1,1,9,5,3,1,5,7
183,Rajajinagar (green line),Chickpet (green line),Chikpete flower market ,Shopping,Navrang theater ,Home,15:55:00,Metro ,20,Walk ,5,0.5 to 1 km ,9,Walk ,5,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,36-45 yrs ,Graduate,Unemployed,,1.0,2,0,0,"No, I will not use a bicycle. .",15,3,4,1,1,3,3,3,1,0,1,1
184,Rajajinagar (green line),Jayanagar (green line),Jaynagar 3rd block,Other,"Rajajinagar,near Nanda palace ",Home,15:50:00,Metro ,30,Auto Rickshaw ,5,1 km to 1.5 km ,8,Walk ,15,0.5 to 1 km ,,For egress trip only ,,,Metro card ,40,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Unemployed,,1.0,1,0,0,"No, I will not use a bicycle. .",15,3,8,1,1,2,4,3,4,0,5,1
185,Rajajinagar (green line),Banashankari (green line),Sagar hospital ,Home,Metro station ,Work,16:10:00,Metro ,30,Walk ,5,< 0.5 km ,8,Drove and parked a two-Wheeler ,15,2.5 km to 3 km ,,For egress trip only ,,,No ,35,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Trade,Unemployed,,1.0,2,0,0,"No, I will not use a bicycle. .",15,3,1,2,1,2,1,7,4,0,1,3
186,Rajajinagar (green line),Jayanagar (green line),4th block ,Home,Near varrior bakery ,Restaurant,15:50:00,Metro ,45,Dropped-off by friends/family members/others ,7,2.5 km to 3 km ,8,Dropped-off by friends/family members/others ,7,3 km to 3.5 km ,5,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,,1.0,2,0,0,"No, I will not use a bicycle. .",15,3,1,5,1,2,7,5,1,0,8,8
187,Krantivira Sangolli Rayanna Railway Station (purple line),Trinity (purple line),MG road ,Work,Magadi road ,Work,16:15:00,Metro ,20,Walk ,3,< 0.5 km ,6,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,22,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,,0.0,1,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,2,2,1,2,1,3,1,1,1,1
188,Krantivira Sangolli Rayanna Railway Station (purple line),Yelachenahalli (green line),Near Base pu college ,Home,KSR railway station (mysore),Other,16:10:00,Metro ,45,Walk ,6,< 0.5 km ,7,Ola/Uber car ,20,> 5 km ,5,For neither access nor egress trips ,,,Metro card ,90,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,,1.0,1,0,0,"No, I will not use a bicycle. .",15,3,1,8,1,1,1,8,1,0,1,6
189,Rajajinagar (green line),Banashankari (green line),Banashankari near to temple,Home,Near vassan eye care hospital ,Friend,16:15:00,Metro ,20,Walk ,5,< 0.5 km ,9,Drove and parked a two-Wheeler ,3,1.5 km to 2 km ,,For egress trip only ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,,1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,7,1,1,1,2,4,0,1,3
190,Rajajinagar (green line),Banashankari (green line),Gowdanapalya,Home,Rajajinagar bus station,Other,16:10:00,Metro + Bus ,45,Walk ,15,0.5 to 1 km ,8,Walk ,5,< 0.5 km ,,For egress trip only ,3,3,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,,1.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,8,3,1,3,1,4,0,1,1
191,Rajajinagar (green line),Cubbon Park (purple line),Cubbon park ,Other,"Rajajinagar,navrang circle ",Home,16:25:00,Metro ,45,Walk ,10,0.5 to 1 km ,7,Walk ,5,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Business,>2 Lakhs,2.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,8,1,1,2,3,1,2,0,1,1
192,Krantivira Sangolli Rayanna Railway Station (purple line),Baiyappanahalli (purple line),Bayappanahalli bus stop(kolar),Other,KSR railway station (mandya),Other,16:30:00,Metro ,30,Walk ,4,< 0.5 km ,7,Walk ,4,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,8,8,1,1,1,1,1,0,1,1
193,Rajajinagar (green line),Nagasandra (green line),Nagasandra near ikea,Home,Al Bek dr rajkumar road,Restaurant,16:20:00,Metro ,50,Dropped-off by friends/family members/others ,10,4 km to 4.5 km ,7,Walk ,5,< 0.5 km ,,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,,1.0,2,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,5,1,1,10,1,3,0,8,1
